State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Massachusetts,Cities ,Manchester-by-the-Sea,0,3,0,0,0,0,3,0,0,0,"5,423"
Massachusetts,Cities ,Medford,1,3,0,0,0,0,0,1,1,2,"57,484"
Massachusetts,Cities ,Medway,0,1,0,0,0,0,1,0,0,0,"13,405"
Massachusetts,Cities ,Methuen,0,1,0,0,0,0,0,1,0,0,"50,727"
Massachusetts,Cities ,Milton,1,0,1,0,0,0,1,1,0,0,"27,471"
Massachusetts,Cities ,Montague,0,1,0,0,0,0,0,0,0,1,"8,298"
Massachusetts,Cities ,Natick,1,0,1,0,0,0,1,0,1,0,"36,358"
Massachusetts,Cities ,Needham,0,1,0,0,0,0,0,1,0,0,"31,275"
Massachusetts,Cities ,Newburyport,1,0,1,0,0,0,0,2,0,0,"18,158"
Massachusetts,Cities ,Newton,2,1,2,0,0,1,3,0,0,2,"88,658"
Massachusetts,Cities ,North Andover,0,1,0,0,0,0,0,1,0,0,"31,428"
Massachusetts,Cities ,Northampton,1,0,2,0,0,0,0,2,0,1,"28,735"
Massachusetts,Cities ,Oak Bluffs,2,0,0,0,0,0,1,0,1,0,"4,681"
Massachusetts,Cities ,Pepperell,0,1,0,0,0,0,0,1,0,0,"12,146"
Massachusetts,Cities ,Pittsfield,0,0,1,0,0,0,0,0,1,0,"42,268"
Massachusetts,Cities ,Provincetown,4,0,1,0,0,0,1,2,1,1,"2,939"
Massachusetts,Cities ,Quincy,3,2,2,0,0,0,2,2,2,1,"94,113"
Massachusetts,Cities ,Randolph,1,0,0,0,0,0,0,0,0,1,"34,385"
Massachusetts,Cities ,Revere,1,0,0,0,0,0,0,0,0,1,"53,654"
Massachusetts,Cities ,Salem,1,3,5,0,0,1,1,4,1,2,"43,443"
Massachusetts,Cities ,Sharon,0,1,0,0,0,0,0,1,0,0,"18,973"
Massachusetts,Cities ,Somerville,3,2,0,0,0,0,1,1,1,2,"81,668"
Massachusetts,Cities ,Spencer,1,1,0,0,0,0,0,0,2,0,"11,911"
Massachusetts,Cities ,Springfield,7,0,1,1,0,0,1,2,2,3,"154,306"
Massachusetts,Cities ,Sturbridge,1,0,0,0,0,0,0,1,0,0,"9,611"
Massachusetts,Cities ,Sunderland,1,1,0,0,0,0,0,0,1,0,"3,656"
Massachusetts,Cities ,Swampscott,1,1,1,0,0,0,1,0,1,1,"15,296"
Massachusetts,Cities ,Tewksbury,0,0,1,0,0,0,0,1,0,0,"31,424"
Massachusetts,Cities ,Tisbury,0,0,1,0,0,0,0,1,0,0,"4,116"
Massachusetts,Cities ,Waltham,2,0,0,0,0,0,0,1,1,0,"62,737"
Massachusetts,Cities ,Webster,0,0,1,0,0,1,0,0,1,0,"16,925"
Massachusetts,Cities ,Wilbraham,1,1,0,0,0,0,0,0,1,0,"14,730"
Massachusetts,Cities ,Winchester,1,0,2,0,0,0,1,0,0,2,"22,850"
Massachusetts,Cities ,Winthrop,0,1,0,0,0,0,0,1,0,0,"18,692"
Massachusetts,Cities ,Worcester,4,2,4,0,0,0,1,5,1,3,"184,945"
Massachusetts,Universities and Colleges,Boston University,1,0,1,0,0,0,0,0,0,2,"41,418"
Massachusetts,Universities and Colleges,Fitchburg State University,0,0,1,0,0,0,0,0,0,1,"11,496"
Massachusetts,Universities and Colleges,Framingham State University,1,0,0,0,0,0,1,,0,0,"9,007"
Massachusetts,Universities and Colleges,Harvard University,2,1,0,0,0,0,0,0,3,0,"40,803"
Massachusetts,Universities and Colleges,Massachusetts College of Liberal Arts,0,1,0,0,0,0,0,1,0,0,"2,157"
Massachusetts,Universities and Colleges,Massasoit Community College,0,1,0,0,0,0,0,1,0,0,"10,323"
Massachusetts,Universities and Colleges,Northeastern University,3,1,0,0,0,0,3,0,0,1,"27,795"
Massachusetts,Universities and Colleges,Salem State University,0,0,1,0,0,0,1,0,0,0,"10,556"
Massachusetts,Universities and Colleges,Smith College,0,1,0,0,0,0,0,0,0,1,"3,259"
Massachusetts,Universities and Colleges,"Tufts University, Medford",0,1,1,0,0,0,0,0,1,1,"12,492"
Massachusetts,Universities and Colleges,Westfield State University,1,0,0,0,0,0,0,0,1,0,"7,598"
Massachusetts,Universities and Colleges,Wheaton College,1,6,1,0,0,0,1,0,0,7,"1,715"
Massachusetts,Universities and Colleges,Worcester Polytechnic Institute,1,1,0,0,0,0,0,0,1,0,"7,338"
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  Middlesex County,0,0,1,0,0,0,1,,,,
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:  Norfolk County,1,0,0,0,0,0,1,,,,
Michigan,Cities ,Adrian,2,0,0,0,0,0,0,0,1,1,"20,334"
Michigan,Cities ,Albion,2,0,0,1,0,0,1,1,0,1,"8,462"
Michigan,Cities ,Allen Park,1,0,0,0,0,0,1,0,0,0,"26,945"
Michigan,Cities ,Almont,1,0,0,0,0,0,0,0,0,1,"2,814"
Michigan,Cities ,Ann Arbor,3,0,0,0,0,0,0,0,3,0,"122,893"
Michigan,Cities ,Auburn Hills,1,0,0,0,0,0,0,0,0,1,"24,393"
Michigan,Cities ,Baroda-Lake Township,0,1,0,0,0,0,1,0,0,0,"3,859"
Michigan,Cities ,Bay City,0,1,0,0,0,0,0,1,0,0,"32,793"
Michigan,Cities ,Benton Harbor,0,1,0,0,0,0,0,0,0,1,"9,801"
Michigan,Cities ,Benton Township,1,0,0,0,0,0,0,1,0,0,"14,372"
Michigan,Cities ,Berkley,1,0,0,0,0,0,0,1,0,0,"15,482"
Michigan,Cities ,Bloomfield Township,1,0,0,0,0,0,0,1,0,0,"42,326"
Michigan,Cities ,Bridgeport Township,1,0,0,0,0,0,0,0,0,1,"9,778"
Michigan,Cities ,Buchanan,0,0,0,1,1,0,0,0,1,1,"4,274"
Michigan,Cities ,Burton,5,0,0,0,0,0,0,1,3,1,"28,496"
Michigan,Cities ,Cadillac,3,0,0,0,0,0,0,2,0,1,"10,466"
Michigan,Cities ,Cambridge Township,1,0,0,0,0,0,0,0,0,1,"5,657"
Michigan,Cities ,Canton Township,4,1,0,0,0,0,2,2,0,1,"93,406"
Michigan,Cities ,Capac,1,0,1,0,0,0,0,0,0,2,"1,822"
Michigan,Cities ,Caro,1,0,0,0,0,0,1,0,0,0,"3,969"
Michigan,Cities ,Carrollton Township,0,0,1,0,0,0,1,0,0,0,"5,626"
Michigan,Cities ,Cassopolis,2,0,0,0,1,0,0,0,3,0,"1,695"
Michigan,Cities ,Clinton Township,1,1,0,0,0,0,0,0,1,1,"101,308"
Michigan,Cities ,Coloma Township,1,0,0,0,0,0,0,1,0,0,"6,362"
Michigan,Cities ,Crystal Falls,4,0,0,0,0,0,1,3,0,0,"1,359"
Michigan,Cities ,Dearborn,1,3,0,0,0,0,2,0,1,1,"93,902"
Michigan,Cities ,Dearborn Heights,2,1,0,0,0,0,0,1,2,0,"55,368"
Michigan,Cities ,Detroit,30,1,18,2,1,0,8,16,16,12,"663,502"
Michigan,Cities ,DeWitt Township,1,0,0,0,0,0,1,0,0,0,"15,613"
Michigan,Cities ,East Grand Rapids,2,0,0,0,0,0,0,2,0,0,"12,040"
Michigan,Cities ,East Lansing,0,2,0,0,0,0,0,2,0,0,"47,913"
Michigan,Cities ,Eastpointe,0,0,1,0,0,0,0,0,0,1,"32,340"
Michigan,Cities ,Ecorse,1,0,0,0,0,0,0,1,0,0,"9,601"
Michigan,Cities ,Escanaba,1,0,0,0,0,0,0,1,0,0,"12,129"
Michigan,Cities ,Farmington,0,2,0,0,0,0,1,1,0,0,"10,587"
Michigan,Cities ,Ferndale,1,0,1,0,0,0,0,2,0,0,"20,097"
Michigan,Cities ,Flint,2,0,0,0,0,0,0,2,0,0,"95,212"
Michigan,Cities ,Flushing,1,0,0,0,0,0,0,1,0,0,"7,860"
Michigan,Cities ,Fowlerville,0,0,0,0,3,0,1,1,0,1,"2,869"
Michigan,Cities ,Frankenmuth,2,0,0,0,0,0,0,1,0,1,"5,458"
Michigan,Cities ,Fraser,2,0,0,0,0,0,1,0,0,1,"14,578"
Michigan,Cities ,Fremont,1,0,0,0,0,0,0,1,0,0,"4,103"
Michigan,Cities ,Garden City,2,0,0,0,0,0,0,0,1,1,"26,420"
Michigan,Cities ,Genesee Township,1,0,0,0,0,0,0,0,1,0,"20,410"
Michigan,Cities ,Grand Blanc Township,1,0,0,0,0,0,0,0,0,1,"36,523"
Michigan,Cities ,Grand Haven,1,2,0,0,0,0,0,2,1,0,"11,155"
Michigan,Cities ,Grand Rapids,5,0,0,0,0,0,0,0,2,3,"201,799"
Michigan,Cities ,Grandville,3,0,0,1,0,0,0,0,2,2,"16,021"
Michigan,Cities ,Grosse Pointe Park,1,0,0,0,0,0,0,0,0,1,"11,041"
Michigan,Cities ,Grosse Pointe Woods,1,0,0,0,0,0,1,0,0,0,"15,350"
Michigan,Cities ,Hartford,1,0,0,0,0,0,0,0,0,1,"2,589"
Michigan,Cities ,Hazel Park,0,1,0,0,0,0,0,0,1,0,"16,478"
Michigan,Cities ,Highland Park,11,0,1,0,4,0,1,10,4,1,"10,703"
Michigan,Cities ,Holly,1,0,0,0,0,0,0,1,0,0,"6,185"
Michigan,Cities ,Huron Township,2,0,0,0,0,0,0,0,2,0,"16,089"
Michigan,Cities ,Imlay City,1,0,0,0,0,0,1,0,0,0,"3,575"
Michigan,Cities ,Inkster,1,0,0,0,0,0,1,0,0,0,"24,268"
Michigan,Cities ,Jackson,0,0,1,0,0,0,0,0,1,0,"32,503"
Michigan,Cities ,Jonesville,0,0,0,1,0,0,0,0,1,0,"2,204"
Michigan,Cities ,Kalamazoo,3,0,0,0,0,0,1,0,2,0,"76,827"
Michigan,Cities ,Lansing,4,0,1,0,0,0,1,1,2,1,"118,953"
Michigan,Cities ,Lincoln Park,1,0,0,0,0,0,0,1,0,0,"36,336"
Michigan,Cities ,Lincoln Township,0,1,0,0,0,0,0,0,0,1,"14,615"
Michigan,Cities ,Livonia,2,0,0,0,0,0,0,0,1,1,"93,644"
Michigan,Cities ,Lowell,1,0,0,0,0,0,0,1,0,0,"4,198"
Michigan,Cities ,Madison Heights,2,1,0,0,0,0,0,2,0,1,"30,081"
Michigan,Cities ,Manistee,0,1,0,0,0,0,0,0,0,1,"6,103"
Michigan,Cities ,Marquette,0,3,0,0,0,0,0,0,1,2,"20,599"
Michigan,Cities ,Melvindale,2,0,0,0,0,0,1,0,0,1,"10,264"
Michigan,Cities ,Menominee,1,0,0,0,0,0,0,0,1,0,"8,052"
Michigan,Cities ,Meridian Township,3,0,0,0,0,0,0,0,1,2,"43,790"
Michigan,Cities ,Metro Police Authority of Genesee County,1,0,0,0,0,0,0,1,0,0,"19,931"
Michigan,Cities ,Midland,2,0,0,0,0,0,1,0,0,1,"41,791"
Michigan,Cities ,Milford,1,0,1,0,0,0,0,1,1,0,"16,984"
Michigan,Cities ,Morenci,1,0,0,0,0,0,1,0,0,0,"2,146"
Michigan,Cities ,Mount Pleasant,1,0,1,0,0,0,0,1,1,0,"25,315"
Michigan,Cities ,Muskegon Heights,0,0,1,0,0,0,0,1,0,0,"10,717"
Michigan,Cities ,Muskegon Township,1,0,0,0,0,0,0,0,1,0,"17,937"
Michigan,Cities ,Newaygo,1,0,0,0,0,0,0,0,0,1,"2,068"
Michigan,Cities ,Northville Township,2,0,0,0,0,0,0,0,0,2,"29,170"
Michigan,Cities ,Norton Shores,1,0,0,0,0,0,0,0,1,0,"24,702"
Michigan,Cities ,Ontwa Township-Edwardsburg,1,0,0,0,0,0,0,1,0,0,"6,553"
Michigan,Cities ,Orion Township,1,0,0,0,0,0,0,0,0,1,"36,878"
Michigan,Cities ,Owosso,0,1,0,0,0,0,1,0,0,0,"14,399"
Michigan,Cities ,Pittsfield Township,1,1,0,0,0,0,2,0,0,0,"39,417"
Michigan,Cities ,Pontiac,1,0,0,0,0,0,0,0,1,0,"59,791"
Michigan,Cities ,Port Huron,1,0,0,0,0,0,0,0,1,0,"28,783"
Michigan,Cities ,Portage,1,0,0,0,0,0,0,0,1,0,"49,583"
Michigan,Cities ,Redford Township,1,0,0,0,0,0,0,0,1,0,"46,742"
Michigan,Cities ,Rochester,0,0,1,0,0,0,0,0,0,1,"13,429"
Michigan,Cities ,Romeo,1,0,0,0,0,0,0,0,1,0,"3,608"
Michigan,Cities ,Romulus,1,0,0,0,0,0,0,0,0,1,"23,507"
Michigan,Cities ,Roseville,2,0,1,0,0,0,0,1,2,0,"47,381"
Michigan,Cities ,Royal Oak,1,1,0,0,0,0,1,0,0,1,"59,742"
Michigan,Cities ,Saginaw Township,1,0,0,0,0,0,0,0,1,0,"39,022"
Michigan,Cities ,Saline,2,0,0,0,0,0,1,0,1,0,"9,431"
Michigan,Cities ,Shelby Township,1,0,0,0,0,0,1,0,0,0,"80,806"
Michigan,Cities ,South Haven,2,0,1,0,1,0,1,0,3,0,"4,326"
Michigan,Cities ,Southfield,2,1,1,0,0,0,1,1,0,2,"73,335"
Michigan,Cities ,Southgate,1,0,0,0,0,0,0,1,0,0,"28,979"
Michigan,Cities ,St. Johns,0,0,1,0,0,0,0,1,0,0,"7,938"
Michigan,Cities ,St. Joseph,0,0,1,1,0,0,0,0,1,1,"8,355"
Michigan,Cities ,Sterling Heights,2,0,0,0,0,0,0,0,0,2,"133,377"
Michigan,Cities ,Sylvan Lake,2,0,0,0,0,0,0,2,0,0,"1,864"
Michigan,Cities ,Taylor,1,1,0,0,0,0,0,1,1,0,"60,923"
Michigan,Cities ,Tecumseh,2,0,0,0,0,0,2,0,0,0,"8,382"
Michigan,Cities ,Thomas Township,1,0,0,0,0,0,1,0,0,0,"11,438"
Michigan,Cities ,Three Oaks,0,0,0,1,0,0,0,0,1,0,"1,549"
Michigan,Cities ,Tittabawassee Township,1,0,0,0,0,0,0,1,0,0,"9,863"
Michigan,Cities ,Traverse City,2,1,0,0,0,0,0,0,0,3,"15,772"
Michigan,Cities ,Troy,2,0,0,0,0,0,0,0,1,1,"84,688"
Michigan,Cities ,Utica,0,1,0,0,1,0,0,1,1,0,"5,195"
Michigan,Cities ,Van Buren Township,4,0,0,0,0,0,1,1,1,1,"28,294"
Michigan,Cities ,Warren,5,0,1,0,0,0,1,2,2,1,"134,653"
Michigan,Cities ,Waterford Township,3,1,0,0,0,0,1,0,1,2,"73,105"
Michigan,Cities ,West Bloomfield Township,5,2,0,0,0,0,0,2,2,3,"66,067"
Michigan,Cities ,White Lake Township,1,0,0,0,0,0,0,0,1,0,"31,556"
Michigan,Cities ,Wixom,1,0,0,0,0,0,0,0,1,0,"14,074"
Michigan,Cities ,Wyoming,7,0,0,1,0,0,1,2,3,2,"76,295"
Michigan,Cities ,Ypsilanti,2,0,0,0,0,0,0,0,1,1,"21,178"
Michigan,Universities and Colleges,Eastern Michigan University,0,0,1,0,0,1,1,1,0,0,"23,715"
Michigan,Universities and Colleges,Oakland University,0,0,0,0,0,1,0,0,1,0,"22,694"
Michigan,Universities and Colleges,Ann Arbor ,6,1,1,0,0,0,2,1,3,2,"47,543"
Michigan,Universities and Colleges,Flint,0,0,1,0,0,0,0,0,1,0,"9,138"
Michigan,Universities and Colleges,Washtenaw Community College,1,0,0,0,0,0,0,1,0,0,"21,041"
Michigan,Metropolitan Counties,Bay,1,0,0,0,0,0,0,0,1,0,
Michigan,Metropolitan Counties,Berrien,0,2,0,0,0,0,0,0,0,2,
Michigan,Metropolitan Counties,Calhoun,1,0,0,0,0,0,0,0,0,1,
Michigan,Metropolitan Counties,Eaton,3,0,0,0,0,0,1,2,0,0,
Michigan,Metropolitan Counties,Genesee,3,1,0,0,0,0,0,3,0,1,
Michigan,Metropolitan Counties,Ingham,1,0,0,0,0,0,0,0,1,0,
Michigan,Metropolitan Counties,Ionia,6,0,0,0,0,0,1,1,2,2,
Michigan,Metropolitan Counties,Jackson,0,0,1,0,0,0,0,0,1,0,
Michigan,Metropolitan Counties,Kalamazoo,4,0,0,0,0,0,0,1,2,1,
Michigan,Metropolitan Counties,Kent,1,0,0,0,0,0,0,0,0,1,
Michigan,Metropolitan Counties,Lapeer,1,0,0,0,0,0,0,0,0,1,
Michigan,Metropolitan Counties,Livingston,2,0,0,0,0,0,1,0,1,0,
Michigan,Metropolitan Counties,Ottawa,2,1,1,0,0,0,1,2,0,1,
Michigan,Metropolitan Counties,Saginaw,2,0,0,0,1,0,2,0,0,1,
Michigan,Metropolitan Counties,Washtenaw,3,1,0,0,0,0,2,1,0,1,
Michigan,Nonmetropolitan Counties,Alcona,1,0,0,0,0,0,0,1,0,0,
Michigan,Nonmetropolitan Counties,Alpena,1,0,0,0,0,0,1,0,0,0,
Michigan,Nonmetropolitan Counties,Baraga,0,1,0,0,0,0,0,0,1,0,
Michigan,Nonmetropolitan Counties,Barry,1,0,1,0,0,0,1,0,0,1,
Michigan,Nonmetropolitan Counties,Benzie,2,0,0,0,0,0,1,0,1,0,
Michigan,Nonmetropolitan Counties,Hillsdale,1,0,0,0,0,0,0,1,0,0,
Michigan,Nonmetropolitan Counties,Isabella,0,0,1,0,0,0,0,0,0,1,
Michigan,Nonmetropolitan Counties,Leelanau,1,0,0,0,0,0,0,0,1,0,
Michigan,Nonmetropolitan Counties,Luce,1,0,0,0,0,0,0,0,1,0,
Michigan,Nonmetropolitan Counties,Mackinac,1,0,0,0,0,0,0,1,0,0,
Michigan,Nonmetropolitan Counties,Mason,2,0,0,0,0,0,0,2,0,0,
Michigan,Nonmetropolitan Counties,Oceana,0,1,0,0,0,0,0,0,1,0,
Michigan,Nonmetropolitan Counties,Ontonagon,0,0,0,0,1,0,0,0,1,0,
Michigan,Nonmetropolitan Counties,Van Buren,3,1,0,0,0,0,0,0,3,1,
Michigan,Nonmetropolitan Counties,Wexford,3,0,0,0,0,0,0,1,1,1,
Michigan,State Police Agencies,Alger County,0,1,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Allegan County,1,0,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Alpena County,4,1,0,0,0,0,0,2,0,3,
Michigan,State Police Agencies,Calhoun County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Cass County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Chippewa County,1,0,0,0,0,0,0,0,0,1,
Michigan,State Police Agencies,Grand Traverse County,2,0,0,0,0,0,1,1,0,0,
Michigan,State Police Agencies,Gratiot County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Hillsdale County,2,0,0,0,0,0,1,0,1,0,
Michigan,State Police Agencies,Houghton County,4,2,0,0,0,0,0,1,3,2,
Michigan,State Police Agencies,Ingham County,2,1,0,0,0,0,0,3,0,0,
Michigan,State Police Agencies,Ionia County,1,0,0,0,0,0,1,0,0,0,
Michigan,State Police Agencies,Iosco County,0,1,0,0,0,0,0,0,0,1,
Michigan,State Police Agencies,Jackson County,1,1,0,0,0,0,0,1,1,0,
Michigan,State Police Agencies,Kalamazoo County,1,0,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Kent County,0,1,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Lapeer County,1,0,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Livingston County,3,0,0,0,0,0,0,1,1,1,
Michigan,State Police Agencies,Mackinac County,1,0,0,0,0,0,1,0,0,0,
Michigan,State Police Agencies,Manistee County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Mecosta County,2,0,0,0,0,0,1,0,1,0,
Michigan,State Police Agencies,Montcalm County,2,0,0,0,0,0,0,1,1,0,
Michigan,State Police Agencies,Muskegon County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Oakland County,3,1,0,0,0,0,0,2,2,0,
Michigan,State Police Agencies,Oceana County,2,0,0,0,0,0,1,1,0,0,
Michigan,State Police Agencies,Ogemaw County,0,0,1,0,0,0,0,1,0,0,
Michigan,State Police Agencies,Ontonagon County,1,0,0,0,0,0,0,0,1,0,
Michigan,State Police Agencies,Sanilac County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,St. Clair County,1,0,0,0,0,0,0,1,0,0,
Michigan,State Police Agencies,St. Joseph County,2,0,0,0,0,0,0,1,0,1,
Michigan,State Police Agencies,Washtenaw County,2,0,1,0,1,0,0,2,0,2,
Michigan,State Police Agencies,Wayne County,5,0,0,0,0,0,0,1,3,1,
Michigan,Other Agencies,"Huron-Clinton Metropolitan Authority, Stony Creek Metropark",1,0,0,0,0,0,0,0,1,0,
Minnesota,Cities ,Alexandria,0,1,0,0,0,0,0,1,0,0,"13,914"
Minnesota,Cities ,Coon Rapids,0,0,1,0,0,0,1,0,0,0,"62,652"
Minnesota,Cities ,Cottage Grove,1,0,0,0,0,0,1,0,,,"37,534"
Minnesota,Cities ,East Grand Forks,0,0,1,0,0,0,1,0,0,0,"8,597"
Minnesota,Cities ,Eden Prairie,2,0,0,0,0,0,0,2,,,"64,777"
Minnesota,Cities ,Edina,0,1,0,0,0,0,1,0,,,"53,076"
Minnesota,Cities ,Fairmont,1,0,0,0,0,0,0,0,0,1,"10,023"
Minnesota,Cities ,Faribault,0,1,0,0,0,0,0,1,,,"23,913"
Minnesota,Cities ,Fergus Falls,1,0,0,0,0,0,0,0,0,1,"13,900"
Minnesota,Cities ,Hastings,1,0,0,0,0,0,0,1,,,"22,774"
Minnesota,Cities ,Jordan,0,0,1,0,0,0,,1,,,"6,384"
Minnesota,Cities ,Mankato,9,1,3,0,0,0,2,0,7,4,"42,955"
Minnesota,Cities ,Maple Grove,1,0,0,0,0,0,0,1,,,"73,170"
Minnesota,Cities ,Maplewood,1,0,0,0,0,0,1,0,0,0,"41,341"
Minnesota,Cities ,Minneapolis,17,5,6,0,1,3,4,7,16,5,"431,016"
Minnesota,Cities ,Minnetonka,1,1,0,0,0,0,1,1,,,"54,497"
Minnesota,Cities ,New Brighton,0,2,0,0,0,0,0,1,0,1,"23,058"
Minnesota,Cities ,New Ulm,1,0,0,0,0,0,0,0,1,0,"13,205"
Minnesota,Cities ,Plymouth,1,0,0,0,0,0,1,0,,,"80,616"
Minnesota,Cities ,Red Wing,0,0,1,0,0,0,0,1,0,0,"16,408"
Minnesota,Cities ,Rochester,3,1,0,0,0,0,1,2,1,0,"118,267"
Minnesota,Cities ,Savage,1,0,0,0,0,0,1,0,,,"32,336"
Minnesota,Cities ,St. Louis Park,2,3,0,0,0,0,0,1,3,1,"49,535"
Minnesota,Cities ,St. Paul,8,1,2,0,0,0,0,11,,,"310,263"
Minnesota,Cities ,Wabasha,1,0,0,0,0,0,0,0,1,0,"2,471"
Minnesota,Cities ,Waseca,0,0,1,0,0,0,0,0,1,0,"8,841"
Minnesota,Universities and Colleges,"University of Minnesota, Twin Cities",0,2,0,0,2,0,0,1,2,1,"64,115"
Minnesota,Metropolitan Counties,Blue Earth,1,0,0,0,0,0,1,0,0,0,
Minnesota,Metropolitan Counties,Carver,2,0,0,0,0,0,0,0,1,1,
Minnesota,Metropolitan Counties,Olmsted,0,0,1,0,0,0,0,0,1,0,
Minnesota,Metropolitan Counties,Ramsey,1,0,0,1,0,1,0,1,0,2,
Minnesota,Nonmetropolitan Counties,Hubbard,1,0,0,0,0,0,0,1,,,
Minnesota,Nonmetropolitan Counties,Kandiyohi,1,0,0,0,0,0,0,1,,,
Minnesota,Nonmetropolitan Counties,Lac qui Parle,0,1,0,0,0,0,0,0,0,1,
Minnesota,Other Agencies,"Capitol Security, St. Paul",1,0,0,0,0,0,0,1,,0,
Mississippi,Cities ,Byram,0,0,0,6,0,0,2,0,2,2,"11,672"
Mississippi,Cities ,Hernando,0,1,0,0,0,0,0,1,0,0,"16,613"
Mississippi,Cities ,Kosciusko,2,0,0,0,0,0,0,0,2,0,"6,774"
Mississippi,Cities ,Ridgeland,0,0,1,0,0,0,0,1,0,0,"24,171"
Mississippi,Nonmetropolitan Counties,George,4,0,0,0,0,0,0,2,0,2,
Missouri,Cities ,Belton,1,0,2,0,0,1,0,1,1,2,"23,657"
Missouri,Cities ,Blue Springs,0,1,1,0,0,0,1,0,0,1,"55,415"
Missouri,Cities ,Boonville,1,0,0,0,0,0,0,1,0,0,"8,410"
Missouri,Cities ,Cape Girardeau,0,0,1,0,0,0,0,0,1,0,"40,077"
Missouri,Cities ,Carthage,0,1,0,0,0,0,0,0,0,1,"14,808"
Missouri,Cities ,Fulton,1,0,0,0,0,0,0,0,1,0,"12,620"
Missouri,Cities ,Gladstone,3,0,0,0,0,0,0,1,0,2,"27,553"
Missouri,Cities ,Grain Valley,2,0,0,0,0,0,1,0,1,0,"14,464"
Missouri,Cities ,Independence,3,0,0,0,0,0,0,1,0,2,"116,931"
Missouri,Cities ,Jefferson City,2,0,0,0,0,0,1,0,0,1,"42,793"
Missouri,Cities ,Kansas City,25,6,2,1,0,0,7,3,13,11,"495,964"
Missouri,Cities ,Lawson,0,0,1,0,0,0,0,0,0,1,"2,389"
Missouri,Cities ,Lee's Summit,1,0,0,0,0,0,0,0,1,0,"99,365"
Missouri,Cities ,Springfield,0,0,1,0,0,0,0,0,1,0,"169,235"
Missouri,Cities ,St. Louis,1,1,2,0,0,0,0,2,1,1,"300,521"
Missouri,Cities ,St. Peters,2,0,0,0,0,0,0,1,1,0,"57,697"
Missouri,Cities ,Sunset Hills,1,0,0,0,0,0,0,0,1,0,"8,480"
Missouri,Universities and Colleges,Missouri University of Science and Technology,0,0,1,0,0,0,0,0,1,0,"9,466"
Missouri,Universities and Colleges,Missouri Western State University,0,1,0,0,0,0,1,0,0,0,"6,302"
Missouri,Universities and Colleges,"University of Missouri, Columbia",2,0,0,0,0,0,1,0,1,0,"34,329"
Missouri,Metropolitan Counties,Greene,1,0,0,0,0,0,0,0,0,1,
Missouri,Metropolitan Counties,Howard,0,0,1,0,0,0,0,0,0,1,
Missouri,Metropolitan Counties,St. Charles County Police Department,2,3,1,0,0,0,0,0,3,3,
Missouri,Metropolitan Counties,St. Louis County Police Department,0,0,2,0,0,0,1,1,0,0,
Missouri,Nonmetropolitan Counties,Camden,1,0,1,0,0,0,0,1,1,0,
Missouri,Nonmetropolitan Counties,Henry,1,0,0,0,0,0,0,1,0,0,
Missouri,Nonmetropolitan Counties,Johnson,1,0,0,0,0,0,0,0,0,1,
Missouri,State Police Agencies ,Missouri State Highway Patrol,1,0,0,0,0,0,0,0,1,0,
Montana,Cities ,Billings,2,1,1,0,0,0,0,0,3,1,"110,198"
Montana,Cities ,Bozeman,1,0,0,0,0,0,1,0,0,0,"50,152"
Montana,Cities ,Great Falls,2,1,0,1,0,0,0,0,0,4,"58,637"
Montana,Cities ,Helena,1,1,0,0,0,0,1,0,0,1,"32,806"
Montana,Cities ,Kalispell,0,1,0,0,0,2,2,0,0,1,"24,473"
Montana,Cities ,Livingston,1,0,0,0,0,0,1,0,0,0,"7,884"
Montana,Cities ,Missoula,1,0,0,0,0,0,0,1,0,0,"75,422"
Montana,Cities ,Polson,0,0,1,0,0,0,0,0,1,0,"5,075"
Montana,Cities ,Whitefish,1,0,0,0,0,1,1,1,0,0,"8,079"
Montana,Universities and Colleges,Montana State University,1,1,0,0,1,0,2,0,0,1,"18,722"
Montana,Metropolitan Counties,Cascade,1,1,0,0,0,0,1,0,1,0,
Montana,Metropolitan Counties,Missoula,1,0,0,0,0,0,1,0,0,0,
Montana,Nonmetropolitan Counties,Big Horn,3,0,0,0,0,0,0,2,0,1,
Montana,Nonmetropolitan Counties,Flathead,0,1,0,0,0,0,0,0,1,0,
Montana,Nonmetropolitan Counties,Liberty,0,1,0,0,0,0,0,1,0,,
Montana,Nonmetropolitan Counties,Ravalli,1,1,0,0,0,0,0,0,1,1,
